"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
272,"2018-01-01 15:00:33","2018-01-01 15:05:06",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,17989,"Annual Membership","Subscriber",1992,1
177,"2018-01-01 15:00:58","2018-01-01 15:03:55",308,"St James Pl & Oliver St",40.71307916,-73.99851193,331,"Pike St & Monroe St",40.71173107,-73.99193043,29144,"Annual Membership from Citi Bike App","Subscriber",1987,1
470,"2018-01-01 15:00:59","2018-01-01 15:08:49",307,"Canal St & Rutgers St",40.71427487,-73.98990025,342,"Columbia St & Rivington St",40.71739973,-73.98016555,16796,"NYCHA Membership","Subscriber",1979,2
528,"2018-01-01 15:01:07","2018-01-01 15:09:55",490,"8 Ave & W 33 St",40.751551,-73.993934,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,32708,"Annual Membership","Subscriber",1989,2
297,"2018-01-01 15:01:10","2018-01-01 15:06:08",3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,3152,"3 Ave & E 71 St",40.76873687,-73.96119945,32587,"Annual Membership","Subscriber",1991,1
205,"2018-01-01 15:01:47","2018-01-01 15:05:13",441,"E 52 St & 2 Ave",40.756014,-73.967416,3243,"E 58 St & 1 Ave",40.75892386377695,-73.96226227283478,19483,"Annual Membership","Subscriber",1968,1
1072,"2018-01-01 15:02:12","2018-01-01 15:20:05",3642,"E 98 St & Lexington Ave",40.78728519860952,-73.95012259483337,499,"Broadway & W 60 St",40.76915505,-73.98191841,26345,"Annual Membership","Subscriber",1993,1
555,"2018-01-01 15:02:11","2018-01-01 15:11:26",3589,"Broadway & 12 St",40.7668,-73.9347774,3595,"35 St & Broadway",40.760339,-73.9222427,28200,"Annual Membership - Save 15%","Subscriber",1990,1
549,"2018-01-01 15:02:19","2018-01-01 15:11:28",3589,"Broadway & 12 St",40.7668,-73.9347774,3595,"35 St & Broadway",40.760339,-73.9222427,14869,"$25 Off Annual Membership","Subscriber",1990,2
634,"2018-01-01 15:02:20","2018-01-01 15:12:55",394,"E 9 St & Avenue C",40.72521311,-73.97768752,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,25381,"Annual Membership","Subscriber",1961,2
492,"2018-01-01 15:02:29","2018-01-01 15:10:42",3144,"E 81 St & Park Ave",40.77677702,-73.9590097,3157,"East End Ave & E 86 St",40.77518615,-73.94446054,16156,"Annual Membership","Subscriber",1984,1
358,"2018-01-01 15:02:37","2018-01-01 15:08:35",3090,"N 8 St & Driggs Ave",40.71774592,-73.95600096,3094,"Graham Ave & Withers St",40.7169811,-73.94485918,30845,"Join Citi Bike for $14.95/month","Subscriber",1988,1
244,"2018-01-01 15:02:38","2018-01-01 15:06:42",379,"W 31 St & 7 Ave",40.749156,-73.9916,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,20349,"Annual Membership","Subscriber",1963,1
1220,"2018-01-01 15:02:40","2018-01-01 15:23:00",422,"W 59 St & 10 Ave",40.770513,-73.988038,513,"W 56 St & 10 Ave",40.768254,-73.988639,30370,"$25 Off Annual Membership","Subscriber",2001,1
249,"2018-01-01 15:02:58","2018-01-01 15:07:08",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,33119,"Annual Membership","Subscriber",1984,1
511,"2018-01-01 15:03:09","2018-01-01 15:11:40",3042,"Fulton St & Utica Ave",40.6794268,-73.9298911,3041,"Kingston Ave & Herkimer St",40.67890679,-73.94142771,33309,"Annual Membership","Subscriber",1989,2
162,"2018-01-01 15:03:20","2018-01-01 15:06:03",467,"Dean St & 4 Ave",40.68312489,-73.97895137,3413,"Wyckoff St & 3 Ave",40.6827549,-73.98258555,30435,"Annual Membership","Subscriber",1975,2
482,"2018-01-01 15:03:42","2018-01-01 15:11:45",243,"Fulton St & Rockwell Pl",40.688226,-73.979382,270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,14733,"Annual Membership","Subscriber",1994,2
1128,"2018-01-01 15:03:58","2018-01-01 15:22:46",499,"Broadway & W 60 St",40.76915505,-73.98191841,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,33378,"Annual Membership","Subscriber",1959,1
195,"2018-01-01 15:04:04","2018-01-01 15:07:19",364,"Lafayette Ave & Classon Ave",40.68900443,-73.96023854,399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,30185,"Annual Membership from Citi Bike App","Subscriber",1967,1
825,"2018-01-01 15:04:04","2018-01-01 15:17:49",3545,"Broadway & W 122 St",40.8120562,-73.9612547,3383,"Cathedral Pkwy & Broadway",40.804213,-73.96699104,15417,"$25 Off Annual Membership","Subscriber",1993,1
1171,"2018-01-01 15:04:12","2018-01-01 15:23:44",509,"9 Ave & W 22 St",40.7454973,-74.00197139,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,29373,"Annual Membership","Subscriber",1967,1
737,"2018-01-01 15:04:23","2018-01-01 15:16:41",3343,"W 107 St & Columbus Ave",40.7997568,-73.9621128676,3325,"E 95 St & 3 Ave",40.7849032,-73.950503,33126,"Annual Membership","Subscriber",1980,1
216,"2018-01-01 15:04:28","2018-01-01 15:08:05",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,3341,"Central Park West & W 102 St",40.795346,-73.96186,32170,"Annual Membership","Subscriber",1968,2
1360,"2018-01-01 15:04:28","2018-01-01 15:27:09",373,"Willoughby Ave & Walworth St",40.69331716,-73.95381995,3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,26648,"Annual Membership","Subscriber",1968,1
1433,"2018-01-01 15:04:29","2018-01-01 15:28:23",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,458,"11 Ave & W 27 St",40.751396,-74.005226,33101,"Annual Membership","Subscriber",1978,1
156,"2018-01-01 15:03:55","2018-01-01 15:06:32",167,"E 39 St & 3 Ave",40.7489006,-73.97604882,527,"E 33 St & 2 Ave",40.744023,-73.976056,32665,"Annual Membership","Subscriber",1988,1
396,"2018-01-01 15:04:57","2018-01-01 15:11:33",346,"Bank St & Hudson St",40.73652889,-74.00618026,459,"W 20 St & 11 Ave",40.746745,-74.007756,32889,"Annual Membership from Citi Bike App","Subscriber",1988,1
588,"2018-01-01 15:05:15","2018-01-01 15:15:03",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3438,"E 76 St & 3 Ave",40.772248537721744,-73.95842134952545,20506,"Annual Membership from Citi Bike App","Subscriber",1992,1
300,"2018-01-01 15:05:21","2018-01-01 15:10:22",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,402,"Broadway & E 22 St",40.7403432,-73.98955109,32042,"Annual Membership","Subscriber",1986,1
412,"2018-01-01 15:05:34","2018-01-01 15:12:26",437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,373,"Willoughby Ave & Walworth St",40.69331716,-73.95381995,32269,"Annual Membership","Subscriber",1976,1
927,"2018-01-01 15:05:36","2018-01-01 15:21:04",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,3284,"E 88 St & Park Ave",40.781410700190015,-73.95595908164978,32942,"Annual Membership","Subscriber",1986,2
286,"2018-01-01 15:05:43","2018-01-01 15:10:30",3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,3576,"Park Pl & Vanderbilt Ave",40.6767,-73.969024,31640,"Annual Membership","Subscriber",1986,1
84,"2018-01-01 15:05:56","2018-01-01 15:07:20",3304,"6 Ave & 9 St",40.668127,-73.98377641,3313,"6 Ave & 12 St",40.6663181,-73.9854617,25626,"$25 Off Annual Membership","Subscriber",1974,1
1261,"2018-01-01 15:06:10","2018-01-01 15:27:11",3283,"W 89 St & Columbus Ave",40.7882213,-73.97041561,3635,"W 36 St & 9 Ave",40.75462324029105,-73.99516761302948,26624,"Annual Membership","Subscriber",1970,1
365,"2018-01-01 15:06:17","2018-01-01 15:12:22",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,528,"2 Ave & E 31 St",40.74290902,-73.97706058,33405,"Annual Membership","Subscriber",1973,1
864,"2018-01-01 15:06:25","2018-01-01 15:20:49",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,499,"Broadway & W 60 St",40.76915505,-73.98191841,17263,"24 Hour","Customer",NULL,0
287,"2018-01-01 15:06:26","2018-01-01 15:11:14",3375,"3 Ave & E 72 St",40.7699426,-73.96060712,3146,"E 81 St & 3 Ave",40.77573034,-73.9567526,31036,"FREE Bonus Month with Annual Membership","Subscriber",1992,2
846,"2018-01-01 15:06:29","2018-01-01 15:20:35",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,499,"Broadway & W 60 St",40.76915505,-73.98191841,17476,"24 Hour","Customer",NULL,0
1029,"2018-01-01 15:06:31","2018-01-01 15:23:40",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,3161,"W 76 St & Columbus Ave",40.7801839724239,-73.97728532552719,32022,"Annual Membership","Subscriber",1990,1
849,"2018-01-01 15:06:33","2018-01-01 15:20:42",456,"E 53 St & Madison Ave",40.7597108,-73.97402311,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,27117,"Annual Membership","Subscriber",1972,1
606,"2018-01-01 15:06:41","2018-01-01 15:16:48",373,"Willoughby Ave & Walworth St",40.69331716,-73.95381995,3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,16813,"Annual Membership from Citi Bike App","Subscriber",1980,1
1004,"2018-01-01 15:06:45","2018-01-01 15:23:30",339,"Avenue D & E 12 St",40.72580614,-73.97422494,295,"Pike St & E Broadway",40.71406667,-73.99293911,27298,"Annual Membership","Subscriber",1951,1
212,"2018-01-01 15:06:45","2018-01-01 15:10:18",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,28735,"Annual Membership","Subscriber",1965,2
436,"2018-01-01 15:06:56","2018-01-01 15:14:12",3355,"E 66 St & Madison Ave",40.76800889305947,-73.96845281124115,3438,"E 76 St & 3 Ave",40.772248537721744,-73.95842134952545,27155,"Join Citi Bike for $14.95/month","Subscriber",1987,1
198,"2018-01-01 15:07:02","2018-01-01 15:10:21",502,"Henry St & Grand St",40.714215,-73.981346,350,"Clinton St & Grand St",40.71559509,-73.9870295,30656,"NYCHA Membership (Renewal)","Subscriber",1984,2
1102,"2018-01-01 15:07:16","2018-01-01 15:25:39",513,"W 56 St & 10 Ave",40.768254,-73.988639,3534,"Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,32447,"Annual Membership","Subscriber",1979,1
2389,"2018-01-01 15:07:18","2018-01-01 15:47:07",3491,"E 118 St & 1 Ave",40.79747,-73.93504,3491,"E 118 St & 1 Ave",40.79747,-73.93504,32305,"$25 Off Annual Membership","Subscriber",1978,1
2393,"2018-01-01 15:07:18","2018-01-01 15:47:12",3491,"E 118 St & 1 Ave",40.79747,-73.93504,3491,"E 118 St & 1 Ave",40.79747,-73.93504,16393,"Join Citi Bike for $14.95/month","Subscriber",1990,1
446,"2018-01-01 15:07:35","2018-01-01 15:15:01",3466,"W 45 St & 6 Ave",40.75668720603179,-73.98257732391357,3223,"E 55 St & 3 Ave",40.758996559605116,-73.96865397691727,16587,"Annual Membership from Citi Bike App","Subscriber",1970,1
216,"2018-01-01 15:07:43","2018-01-01 15:11:19",519,"Pershing Square North",40.751873,-73.977706,3466,"W 45 St & 6 Ave",40.75668720603179,-73.98257732391357,32411,"Annual Membership","Subscriber",1997,1
155,"2018-01-01 15:07:55","2018-01-01 15:10:30",3653,"31 St & 35 Ave",40.75820464696758,-73.92832159996033,3570,"35 Ave & 37 St",40.7557327,-73.9236611,24760,"Annual Membership","Subscriber",1971,2
116,"2018-01-01 15:08:07","2018-01-01 15:10:03",306,"Cliff St & Fulton St",40.70823502,-74.00530063,279,"Peck Slip & Front St",40.707873,-74.00167,29971,"Annual Membership","Subscriber",1981,1
290,"2018-01-01 15:08:10","2018-01-01 15:13:01",3382,"Carroll St & Smith St",40.680611,-73.99475825,3420,"Douglass St & 3 Ave",40.6802133,-73.98432695,20537,"Annual Membership","Subscriber",1976,1
178,"2018-01-01 15:08:20","2018-01-01 15:11:18",355,"Bayard St & Baxter St",40.71602118,-73.99974372,308,"St James Pl & Oliver St",40.71307916,-73.99851193,19572,"Annual Membership from Citi Bike App","Subscriber",1998,1
686,"2018-01-01 15:08:33","2018-01-01 15:20:00",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,32535,"Join Citi Bike for $14.95/month","Subscriber",1973,1
486,"2018-01-01 15:09:01","2018-01-01 15:17:07",3431,"E 35 St & 3 Ave",40.746524,-73.977885,441,"E 52 St & 2 Ave",40.756014,-73.967416,32023,"Annual Membership","Subscriber",1956,2
497,"2018-01-01 15:09:02","2018-01-01 15:17:19",3431,"E 35 St & 3 Ave",40.746524,-73.977885,441,"E 52 St & 2 Ave",40.756014,-73.967416,20973,"$25 Off Annual Membership","Subscriber",1960,1
100,"2018-01-01 15:09:03","2018-01-01 15:10:43",350,"Clinton St & Grand St",40.71559509,-73.9870295,340,"Madison St & Clinton St",40.71269042,-73.98776323,32017,"Annual Membership","Subscriber",1985,1
339,"2018-01-01 15:09:10","2018-01-01 15:14:49",3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,32522,"$25 Off Annual Membership","Subscriber",1991,1
1023,"2018-01-01 15:09:20","2018-01-01 15:26:23",3151,"E 81 St & York Ave",40.7728384,-73.94989233,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,21264,"$25 Off Annual Membership","Subscriber",1991,1
2039,"2018-01-01 15:09:20","2018-01-01 15:43:20",3289,"W 90 St & Amsterdam Ave",40.79017948095081,-73.97288918495178,2022,"E 60 St & York Ave",40.759107,-73.959223,29418,"Annual Membership from Citi Bike App","Subscriber",1990,2
238,"2018-01-01 15:09:28","2018-01-01 15:13:26",3438,"E 76 St & 3 Ave",40.772248537721744,-73.95842134952545,3140,"1 Ave & E 78 St",40.77140426,-73.9535166,30012,"Annual Membership","Subscriber",1985,2
458,"2018-01-01 15:09:35","2018-01-01 15:17:13",3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,3041,"Kingston Ave & Herkimer St",40.67890679,-73.94142771,31495,"Annual Membership","Subscriber",1970,1
489,"2018-01-01 15:09:39","2018-01-01 15:17:48",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,499,"Broadway & W 60 St",40.76915505,-73.98191841,32654,"Annual Membership","Subscriber",1965,2
531,"2018-01-01 15:09:41","2018-01-01 15:18:33",3290,"E 89 St & York Ave",40.7779453,-73.946041,3144,"E 81 St & Park Ave",40.77677702,-73.9590097,30396,"Annual Membership","Subscriber",1958,1
319,"2018-01-01 15:09:56","2018-01-01 15:15:16",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3285,"W 87 St & Amsterdam Ave",40.78839,-73.9747,33356,"Annual Membership","Subscriber",1986,1
777,"2018-01-01 15:10:01","2018-01-01 15:22:58",3282,"5 Ave & E 88 St",40.78307,-73.95939,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,31559,"Annual Membership","Subscriber",1954,1
2633,"2018-01-01 15:10:04","2018-01-01 15:53:57",264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,195,"Liberty St & Broadway",40.70905623,-74.01043382,26424,"$25 Off Annual Membership","Subscriber",1970,1
529,"2018-01-01 15:10:06","2018-01-01 15:18:55",417,"Barclay St & Church St",40.71291224,-74.01020234,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,32453,"Annual Membership - Save 15%","Subscriber",1980,0
232,"2018-01-01 15:10:47","2018-01-01 15:14:40",257,"Lispenard St & Broadway",40.71939226,-74.00247214,328,"Watts St & Greenwich St",40.72405549,-74.00965965,16159,"Annual Membership","Subscriber",1989,1
224,"2018-01-01 15:10:49","2018-01-01 15:14:34",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,379,"W 31 St & 7 Ave",40.749156,-73.9916,29381,"Annual Membership from Citi Bike App","Subscriber",1994,1
226,"2018-01-01 15:10:53","2018-01-01 15:14:39",3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,285,"Broadway & E 14 St",40.73454567,-73.99074142,33338,"Annual Membership","Subscriber",1967,1
543,"2018-01-01 15:11:08","2018-01-01 15:20:12",354,"Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,30948,"Annual Membership","Subscriber",1985,1
1224,"2018-01-01 15:11:08","2018-01-01 15:31:33",3407,"Union St & Nevins St",40.67909799721684,-73.98765474557877,3604,"Rogers Ave & Sterling St",40.6630619,-73.9538746,16879,"Annual Membership","Subscriber",1981,2
484,"2018-01-01 15:11:17","2018-01-01 15:19:21",531,"Forsyth St & Broome St",40.71893904,-73.99266288,400,"Pitt St & Stanton St",40.71926081,-73.98178024,33088,"NYCHA Membership (Renewal)","Subscriber",1971,2
2303,"2018-01-01 15:11:20","2018-01-01 15:49:44",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,21527,"Annual Membership","Subscriber",1953,1
554,"2018-01-01 15:11:23","2018-01-01 15:20:38",479,"9 Ave & W 45 St",40.76019252,-73.9912551,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,31671,"$25 Off Annual Membership","Subscriber",1994,1
453,"2018-01-01 15:11:25","2018-01-01 15:18:59",3413,"Wyckoff St & 3 Ave",40.6827549,-73.98258555,3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,30435,"Annual Membership from Citi Bike App","Subscriber",1949,1
315,"2018-01-01 15:11:26","2018-01-01 15:16:41",328,"Watts St & Greenwich St",40.72405549,-74.00965965,426,"West St & Chambers St",40.71754834,-74.01322069,30807,"Annual Membership","Subscriber",1958,1
2257,"2018-01-01 15:11:32","2018-01-01 15:49:09",3323,"W 106 St & Central Park West",40.7981856,-73.9605909006,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,30072,"$25 Off Annual Membership","Subscriber",1961,1
758,"2018-01-01 15:11:34","2018-01-01 15:24:12",296,"Division St & Bowery",40.71413089,-73.9970468,302,"Avenue D & E 3 St",40.72082834,-73.97793172,16709,"NYCHA Membership (Renewal)","Subscriber",1992,1
918,"2018-01-01 15:11:52","2018-01-01 15:27:10",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,33115,"Annual Membership","Subscriber",1974,1
440,"2018-01-01 15:11:56","2018-01-01 15:19:17",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,25680,"24 Hour","Customer",NULL,0
507,"2018-01-01 15:13:05","2018-01-01 15:21:32",3466,"W 45 St & 6 Ave",40.75668720603179,-73.98257732391357,447,"8 Ave & W 52 St",40.76370739,-73.9851615,17236,"Annual Membership","Subscriber",1965,1
535,"2018-01-01 15:13:35","2018-01-01 15:22:30",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,504,"1 Ave & E 16 St",40.73221853,-73.98165557,18366,"$25 Off Annual Membership","Subscriber",1986,2
25198,"2018-01-01 15:13:41","2018-01-01 22:13:40",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,405,"Washington St & Gansevoort St",40.739323,-74.008119,19341,"FREE Bonus Month with Annual Membership","Subscriber",1986,1
373,"2018-01-01 15:13:48","2018-01-01 15:20:01",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,238,"Bank St & Washington St",40.7361967,-74.00859207,31994,"Annual Membership from Citi Bike App","Subscriber",1990,1
404,"2018-01-01 15:14:06","2018-01-01 15:20:50",3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,15493,"Annual Membership","Subscriber",1977,1
198,"2018-01-01 15:14:09","2018-01-01 15:17:27",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,229,"Great Jones St",40.72743423,-73.99379025,29779,"Annual Membership","Subscriber",1987,1
306,"2018-01-01 15:14:14","2018-01-01 15:19:21",3159,"W 67 St & Broadway",40.77492513,-73.98266566,3136,"5 Ave & E 63 St",40.766368,-73.971518,21240,"Annual Membership","Subscriber",1967,1
352,"2018-01-01 15:14:22","2018-01-01 15:20:15",3115,"India St & Manhattan Ave",40.73232194,-73.9550858,3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,31555,"Join Citi Bike for $14.95/month","Subscriber",1986,1
382,"2018-01-01 15:14:30","2018-01-01 15:20:52",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,257,"Lispenard St & Broadway",40.71939226,-74.00247214,31672,"NYCHA Membership","Subscriber",1993,1
215,"2018-01-01 15:14:40","2018-01-01 15:18:15",3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,426,"West St & Chambers St",40.71754834,-74.01322069,20936,"Annual Membership","Subscriber",1986,2
415,"2018-01-01 15:15:08","2018-01-01 15:22:04",3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,29792,"Annual Membership","Subscriber",1987,1
782,"2018-01-01 15:15:33","2018-01-01 15:28:35",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,527,"E 33 St & 2 Ave",40.744023,-73.976056,31941,"Annual Membership","Subscriber",1976,1
169,"2018-01-01 15:15:28","2018-01-01 15:18:17",3388,"President St & Henry St",40.6828003,-73.99990419,3382,"Carroll St & Smith St",40.680611,-73.99475825,30232,"Annual Membership","Subscriber",1978,1
249,"2018-01-01 15:15:34","2018-01-01 15:19:44",3151,"E 81 St & York Ave",40.7728384,-73.94989233,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,19384,"$25 Off Annual Membership","Subscriber",1993,1
963,"2018-01-01 15:15:36","2018-01-01 15:31:40",505,"6 Ave & W 33 St",40.74901271,-73.98848395,509,"9 Ave & W 22 St",40.7454973,-74.00197139,30547,"24 Hour","Customer",NULL,0
731,"2018-01-01 15:15:40","2018-01-01 15:27:51",391,"Clark St & Henry St",40.69760127,-73.99344559,3347,"Van Brunt St & Wolcott St",40.6773429,-74.01275056,26049,"Annual Membership","Subscriber",1975,1
616,"2018-01-01 15:15:41","2018-01-01 15:25:57",3582,"Lincoln Pl & Classon Ave",40.6721683,-73.9609,83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,17048,"Annual Membership","Subscriber",1980,1
883,"2018-01-01 15:15:43","2018-01-01 15:30:27",505,"6 Ave & W 33 St",40.74901271,-73.98848395,509,"9 Ave & W 22 St",40.7454973,-74.00197139,32993,"24 Hour","Customer",NULL,0
978,"2018-01-01 15:15:49","2018-01-01 15:32:08",505,"6 Ave & W 33 St",40.74901271,-73.98848395,509,"9 Ave & W 22 St",40.7454973,-74.00197139,18544,"24 Hour","Customer",NULL,0
366,"2018-01-01 15:15:54","2018-01-01 15:22:00",3462,"E 44 St & 2 Ave",40.75118387463277,-73.97138714790344,3643,"E 41 St & 5 Ave",40.75272201381188,-73.98123621940613,15309,"Annual Membership","Subscriber",1982,1
839,"2018-01-01 15:16:02","2018-01-01 15:30:01",505,"6 Ave & W 33 St",40.74901271,-73.98848395,509,"9 Ave & W 22 St",40.7454973,-74.00197139,28365,"24 Hour","Customer",NULL,0
1164,"2018-01-01 15:16:10","2018-01-01 15:35:35",382,"University Pl & E 14 St",40.73492695,-73.99200509,447,"8 Ave & W 52 St",40.76370739,-73.9851615,31111,"Annual Membership","Subscriber",1973,1
194,"2018-01-01 15:16:31","2018-01-01 15:19:46",3092,"Berry St & N 8 St",40.7190095,-73.95852515,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,33030,"Annual Membership","Subscriber",1986,1
151,"2018-01-01 15:16:31","2018-01-01 15:19:03",3613,"Center Blvd & 48 Ave",40.745038,-73.957539,3120,"Center Blvd & Borden Ave",40.74161,-73.96044,15099,"Annual Membership","Subscriber",1991,2
314,"2018-01-01 15:16:42","2018-01-01 15:21:56",3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,29360,"Annual Membership","Subscriber",1990,1
977,"2018-01-01 15:16:47","2018-01-01 15:33:05",383,"Greenwich Ave & Charles St",40.735238,-74.000271,383,"Greenwich Ave & Charles St",40.735238,-74.000271,29020,"Annual Membership","Subscriber",1969,1
2065,"2018-01-01 15:17:25","2018-01-01 15:51:51",307,"Canal St & Rutgers St",40.71427487,-73.98990025,3435,"Grand St & Elizabeth St",40.718822,-73.99596,32603,"Annual Membership","Subscriber",1967,1
239,"2018-01-01 15:17:28","2018-01-01 15:21:27",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,17229,"Annual Membership","Subscriber",1986,1
446,"2018-01-01 15:17:30","2018-01-01 15:24:57",537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,21684,"Annual Membership","Subscriber",1963,1
481,"2018-01-01 15:17:39","2018-01-01 15:25:41",408,"Market St & Cherry St",40.71076228,-73.99400398,350,"Clinton St & Grand St",40.71559509,-73.9870295,15713,"Annual Membership","Subscriber",1975,1
151,"2018-01-01 15:17:39","2018-01-01 15:20:11",3321,"Clinton St & Union St",40.6831164,-73.99785267,3408,"Congress St & Clinton St",40.6881529,-73.99520919,32938,"$25 Off Annual Membership","Subscriber",1992,1
938,"2018-01-01 15:17:49","2018-01-01 15:33:27",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,33429,"Annual Membership","Subscriber",1977,1
175,"2018-01-01 15:17:59","2018-01-01 15:20:55",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,30212,"Annual Membership","Subscriber",1983,1
551,"2018-01-01 15:18:26","2018-01-01 15:27:38",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,3116,"Huron St & Franklin St",40.73266,-73.95826,31426,"Annual Membership","Subscriber",1969,1
137,"2018-01-01 15:18:35","2018-01-01 15:20:52",3622,"E 128 St & Madison Ave",40.80756,-73.939182,3505,"Lexington Ave & E 127 St",40.805726,-73.936322,26373,"Annual Membership","Subscriber",1991,1
379,"2018-01-01 15:18:48","2018-01-01 15:25:07",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,528,"2 Ave & E 31 St",40.74290902,-73.97706058,31516,"NYCHA Membership (Renewal)","Subscriber",1983,1
138,"2018-01-01 15:18:53","2018-01-01 15:21:12",304,"Broadway & Battery Pl",40.70463334,-74.01361706,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,16894,"Annual Membership","Subscriber",1987,1
1071,"2018-01-01 15:18:56","2018-01-01 15:36:47",266,"Avenue D & E 8 St",40.72368361,-73.97574813,266,"Avenue D & E 8 St",40.72368361,-73.97574813,17928,"Join Citi Bike for $14.95/month","Subscriber",1968,1
236,"2018-01-01 15:19:03","2018-01-01 15:23:00",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,33313,"Annual Membership","Subscriber",1982,1
